
"15612110-5","Mąka z pełnego przemiału"
"15612120-8","Mąka do wyrobu chleba"
"15612130-1","Mąka czysta"
"15612150-7","Mąka piekarska"
"15612190-9","Mąka umożliwiająca rośnięcie ciasta bez dodatku drożdży"
"15612200-3","Mąki zbożowe"
"15612210-6","Mąka kukurydziana"
"15612220-9","Mąka ryżowa"
"15612300-4","Mąka i mączka warzywna"
"15612400-5","Mieszanki do przygotowania wypieków piekarskich"
"15612410-8","Mieszanki do wyrobu ciasta"
"15612420-1","Mieszanki do pieczenia"
"15612500-6","Produkty piekarskie"
"15613000-8","Produkty z ziaren zbóż"
"15613100-9","Produkty przemiału owsa"
"15613300-1","Produkty zbożowe"
"15613310-4","Gotowe zboża śniadaniowe"
"15613311-1","Płatki kukurydziane"
"15613313-5","Muesli lub produkty równoważne"
"15613319-7","Pszenica dmuchana"
"15613380-5","Płatki owsiane"
"15614000-5","Ryż przetworzony"
"15614100-6","Ryż długoziarnisty"
"15614200-7","Ryż mielony"
"15614300-8","Ryż łamany"
"15615000-2","Otręby"
"15620000-0","Skrobia i produkty skrobiowe"
"15621000-7","Olej kukurydziany"
"15622000-4","Glukoza i produkty z glukozy, fruktoza i produkty z fruktozy"
"15622100-5","Glukoza i produkty z glukozy"
"15622110-8","Glukoza"
"15622120-1","Syrop glukozowy"
"15622300-7","Fruktoza i produkty z fruktozy"
"15622310-0","Fruktoza"
"15622320-3","Przetwory z fruktozy"
"15622321-0","Roztwory z fruktozy"
"15622322-7","Syrop fruktozowy"
"15623000-1","Skrobie"
"15624000-8","Tapioka"
"15625000-5","Semolina"
"15626000-2","Kruszonka sproszkowana"
"15700000-5","Pasza dla zwierząt"
"15710000-8","Pasza dla zwierząt hodowlanych i innych"
"15711000-5","Kar ma dla ryb"
"15712000-2","Susz paszowy"
"15713000-9","Kar ma dla zwierząt domowych"
"15800000-6","Różne produkty spożywcze"
"15810000-9","Pieczywo, świeże wyroby piekarskie i ciastkarskie"
"15811000-6","Pieczywo"
"15811100-7","Chleb"
"15811200-8","Rogaliki"
"15811300-9","Pieczywo francuskie"
"15811400-0","Bułeczki"
"15811500-1","Pieczywo gotowe"
"15811510-4","Kanapki"
"15811511-1","Kanapki gotowe"
"15812000-3","Wyroby ciastkarskie i ciasta"
"15812100-4","Wyroby ciastkarskie"
"15812120-0","Placki"
"15812121-7","Placki pikantne"
"15812122-4","Placki słodkie"
"15812200-5","Ciasta"
"15813000-0","Wyroby śniadaniowe"
"15820000-2","Sucharki i herbatniki; wyroby piekarskie i ciastkarskie o przedłużonej trwałości"
"15821000-9","Pieczywo tostowe i wyroby piekarskie"
"15821100-0","Pieczywo tostowe"
"15821110-3","Chleb tostowy"
"15821130-9","Chleb chrupki"
"15821150-5","Sucharki"
"15821200-1","Herbatniki słodkie"
"15830000-5","Cukier i produkty pokrewne"
"15831000-2","Cukier"
"15831200-4","Cukier biały"
"15831300-5","Cukier klonowy i syrop klonowy"
"15831400-6","Melasy"
"15831500-7","Syropy cukrowe"
"15831600-8","Miód"
"15832000-9","Odpady z produkcji cukru"
"15833000-6","Produkty cukrownicze"
"15833100-7","Desery"
"15833110-0","Spody do ciasta"
"15840000-8","Kakao; czekolada i wyroby cukiernicze"
"15841000-5","Kakao"
"15841100-6","Pasta kakaowa"
"15841200-7","Masło kakaowe, tłuszcz lub olej"
"15841300-8","Niesłodzony proszek kakaowy"
"15841400-9","Słodzony proszek kakaowy"
"15842000-2","Czekolada i wyroby cukiernicze"
"15842100-3","Czekolada"
"15842200-4","Produkty z czekolady"
"15842210-7","Czekolada pitna"
"15842220-0","Batony czekoladowe"
"15842300-5","Wyroby cukiernicze"
"15842310-8","Słodycze gotowane"
"15842320-1","Nugat"
"15842400-6","Owoce, orzechy lub skórki owocowe zakonserwowane w cukrze"
"15850000-1","Produkty z ciasta makaronowego"
"15851000-8","Produkty mączne"
"15851100-9","Makaron niegotowany"
"15851200-0","Ciasto makaronowe gotowane i kuskus"
"15851210-3","Ciasto makaronowe gotowane"
"15851220-6","Ciasto makaronowe nadziewane"
"15851230-9","Lasagne"
"15851250-5","Kuskus"
"15851290-7","Puszkowane ciasto makaronowe"
"15860000-4","Kawa, herbata i podobne produkty"
"15861000-1","Kawa"
"15861100-2","Kawa palona"
"15861200-3","Kawa bezkofeinowa"
"15862000-8","Substytuty kawy"
"15863000-5","Herbata"
"15863100-6","Herbata zielona"
"15863200-7","Herbata czarna"
"15864000-2","Produkty z herbaty lub herbaty paragwajskiej (maté)"
"15864100-3","Herbata w torebkach"
"15865000-9","Napary ziołowe"
"15870000-7","Przyprawy i przyprawy korzenne"
"15871000-4","Ocet; sosy; mieszanki przypraw; mąka i mączka z gorczycy; gotowa musztarda"
"15871100-5","Ocet i substytuty octu"
"15871110-8","Ocet lub produkty równoważne"
"15871200-6","Sosy, mieszanki przypraw i mieszanki przypraw korzennych"
"15871210-9","Sos sojowy"
"15871230-5","Ketchup"
"15871250-1","Musztarda"
"15871260-4","Sosy"
"15871270-7","Mieszanki przypraw"
"15871273-8","Majonez"
"15871274-5","Pasty kanapkowe"
"15871279-0","Ostry sos z mango"
"15872000-1","Zioła i przyprawy korzenne"
"15872100-2","Pieprz"
"15872200-3","Przyprawy korzenne"
"15872300-4","Zioła"
"15872400-5","Sól"
"15872500-6","Imbir"
"15880000-0","Specjalne produkty odżywcze"
"15881000-7","Przetwory spożywcze homogenizowane"
"15882000-4","Produkty dietetyczne"
"15884000-8","Produkty dla niemowląt"
"15890000-3","Różne produkty spożywcze i produkty suszone"
"15891000-0","Zupy i buliony"
"15891100-1","Zupy mięsne"
"15891200-2","Zupy rybne"
"15891300-3","Zupy miksowane"
"15891400-4","Zupy"
"15891410-7","Mieszanki zup"
"15891500-5","Buliony"
"15891600-6","Sopstoki"
"15891610-9","Mieszanki sopstoków"
"15891900-9","Zupy warzywne"
"15892000-7","Wywary warzywne, ekstrakty, substancje peptydowe i zagęszczacze"
"15892100-8","Wywary warzywne"
"15892200-9","Ekstrakty warzywne"
"15892400-1","Zagęszczacze"
"15893000-4","Produkty suszone"
"15893100-5","Mieszanki spożywcze"
"15893200-6","Mieszanki deserowe"
"15893300-7","Mieszanki wywarów mięsnych"
"15894000-1","Przetworzone produkty spożywcze"
"15894100-2","Dania wegetariańskie"
"15894200-3","Posiłki gotowe"
"15894210-6","Posiłki szkolne"
"15894220-9","Posiłki szpitalne"
"15894300-4","Dania gotowe"
"15894400-5","Przekąski"
"15894500-6","Produkty znajdujące się w maszynach do sprzedaży produktów żywnościowych"
"15894600-7","Nadzienia kanapkowe"
"15894700-8","Przysmaki"
"15895000-8","Szybkie przekąski"
"15895100-9","Hamburgery"
"15896000-5","Produkty głęboko mrożone"
"15897000-2","Produkty puszkowane i polowe racje żywnościowe"
"15897100-3","Polowe racje żywnościowe"
"15897200-4","Produkty puszkowane"
"15897300-5","Paczki żywnościowe"
"15898000-9","Drożdże"
"15899000-6","Proszek do pieczenia"
"15900000-7","Napoje, tytoń i produkty podobne"
"15910000-0","Destylowane napoje alkoholowe"
"15911000-7","Napoje spirytusowe"
"15911100-8","Wódki"
"15911200-9","Likiery"
"15930000-6","Wina"
"15931000-3","Wina bez dodatku substancji smakowych"
"15931100-4","Wino musujące"
"15931200-5","Wina stołowe"
"15931300-6","Por to"
"15931400-7","Madera"
"15931500-8","Moszcz winogronowy"
"15931600-9","Sherry"
"15932000-0","Drożdżowy osad winiarski"
"15940000-9","Wino z jabłek i pozostałe wina owocowe"
"15941000-6","Wino z jabłek"
"15942000-3","Wina owocowe"
"15950000-2","Niedestylowane przefermentowane napoje"
"15951000-9","Wermut"
"15960000-5","Piwo słodowe"
"15961000-2","Piwo"
"15961100-3","Piwo leżakowe"
"15962000-9","Pozostałości i odpady browarne lub gorzelniane"
"15980000-1","Napoje bezalkoholowe"
"15981000-8","Wody mineralne"
"15981100-9","Zmrożone wody mineralne"
"15981200-0","Gazowane wody mineralne"
"15981300-1","Woda zmrożona"
"15981310-4","Lód"
"15981320-7","Śnieg"
"15981400-2","Wody mineralne z dodatkiem substancji smakowych"
"15982000-5","Napoje orzeźwiające"
"15982100-6","Soki ze świeżych owoców"
"15982200-7","Mleko czekoladowe"
"15990000-4","Tytoń, wyroby tytoniowe i artykuły"
"15991000-1","Wyroby tytoniowe"
"15991100-2","Cygara"
"15991200-3","Cygaretki"
"15991300-4","Papierosy"
"15992000-8","Tytoń"
"15992100-9","Tytoń przetworzony"
"15993000-5","Dodatki tytoniowe"
"15994000-2","Bibułka papierosowa i bibuła filtracyjna"
"15994100-3","Bibułka papierosowa"
"15994200-4","Bibuła filtracyjna"
"16000000-5","Maszyny rolnicze"
"16100000-6","Maszyny używane w rolnictwie i leśnictwie do przygotowywania lub uprawy gleby"
"16110000-9","Pługi lub brony talerzowe"
"16120000-2","Brony, spulchniarki, kultywatory, brony chwastowniki lub glebogryzarki"
"16130000-5","Siewniki, sadzarki lub maszyny lub przesadzania"
"16140000-8","Maszyny do rozrzucania obornika"
"16141000-5","Rozsiewacze nawozów"
"16150000-1","Walce do wyrównywania trawników lub boisk sportowych"
"16160000-4","Różny sprzęt ogrodniczy"
"16300000-8","Maszyny żniwne"
"16310000-1","Kosiarki"
"16311000-8","Kosiarki do trawników"
"16311100-9","Kosiarki do pielęgnacji trawników, zieleni parkowej lub terenów sportowych"
"16320000-4","Maszyny do przygotowania siana"
"16330000-7","Prasy do belowania słomy lub paszy"
"16331000-4","Prasy zbierające"
"16340000-0","Maszyny żniwne i młockarki"
"16400000-9","Maszyny natryskujące używane w rolnictwie lub ogrodnictwie"
"16500000-0","Przyczepy lub naczepy samozaładowcze i wyładowcze do celów rolniczych"
"16510000-3","Samozaładowcze przyczepy do celów rolniczych"
"16520000-6","Samowyładowcze przyczepy do celów rolniczych"
"16530000-9","Samozaładowcze naczepy do celów rolniczych"
"16540000-2","Samowyładowcze naczepy do celów rolniczych"
"16600000-1","Specjalne maszyny używane w rolnictwie lub leśnictwie"
"16610000-4","Maszyny do czyszczenia, sortowania lub klasyfikowania jaj, owoców innych produktów"
"16611000-1","Maszyny do czyszczenia produktów"
"16611100-2","Maszyny do czyszczenia jaj"
"16611200-3","Maszyny do czyszczenia owoców"
"16612000-8","Maszyny do sortowania lub klasyfikowania produktów"
"16612100-9","Maszyny do sortowania lub klasyfikowania jaj"
"16612200-0","Maszyny do sortowania lub klasyfikowania owoców"
"16613000-5","Maszyny do czyszczenia, sortowania lub klasyfikowania nasion, ziarna lub warzyw suszonych"
"16620000-7","Dojarki"
"16630000-0","Maszyny do przygotowania preparatów żywienia zwierząt"
"16640000-3","Maszyny pszczelarskie"
"16650000-6","Maszyny do hodowli drobiu"
"16651000-3","Inkubatory i wylęgarki drobiu"
"16700000-2","Ciągniki"
"16710000-5","Ciągniki rolnicze pedałowe"
"16720000-8","Ciągniki używane"
"16730000-1","Ciągniki trakcyjne"
"16800000-3","Części maszyn używanych w rolnictwie i leśnictwie"
"16810000-6","Części maszyn rolniczych"
"16820000-9","Części maszyn używanych w leśnictwie"
"18000000-9","Odzież, obuwie, artykuły bagażowe i dodatki"
"18100000-0","Odzież branżowa, specjalna odzież robocza i dodatki"
"18110000-3","Odzież branżowa"
"18113000-4","Odzież przemysłowa"
"18114000-1","Kombinezony"
"18130000-9","Specjalna odzież robocza"
"18132000-3","Kamizelki spadochronowe"
"18132100-4","Kurtki lotnicze"
"18132200-5","Kombinezony lotnicze"
"18140000-2","Dodatki do odzieży roboczej"
"18141000-9","Rękawice robocze"
"18142000-6","Okulary ochronne"
"18143000-3","Akcesoria ochronne"
"18200000-1","Odzież wierzchnia"
"18210000-4","Palta"
"18211000-1","Peleryny"
"18212000-8","Płaszcze"
"18213000-5","Wiatrówki"
"18220000-7","Odzież przeciwdeszczowa"
"18221000-4","Odzież nieprzemakalna"
"18221100-5","Peleryny nieprzeprzemakalne"
"18221200-6","Skafandry"
"18221300-7","Płaszcze przeciwdeszczowe"
"18222000-1","Ubiory jednoczęściowe"
"18222100-2","Zestawy ubraniowe"
"18222200-3","Komplety odzieżowe"
"18223000-8","Kurtki i blezery"
"18223100-9","Blezery"
"18223200-0","Kurtki"
"18224000-5","Odzież z wyrobów włókienniczych powlekanych lub impregnowanych"
"18230000-0","Odzież różna"
"18231000-7","Suknie"
"18232000-4","Spódnice"
"18233000-1","Szor ty"
"18234000-8","Spodnie"
"18235000-5","Pulowery, swetry rozpinane i podobne wyroby"
"18235100-6","Pulowery"
"18235200-7","Swetry rozpinane"
"18235300-8","Swetry"
"18235400-9","Kamizelki"
"18300000-2","Części garderoby"
"18310000-5","Bielizna osobista"
"18311000-2","Slipy"
"18312000-9","Kalesony"
"18313000-6","Majtki"
"18314000-3","Płaszcze kąpielowe"
"18315000-0","Pończochy"
"18316000-7","Rajstopy"
"18317000-4","Skarpety"
"18318000-1","Odzież nocna"
"18318100-2","Koszule nocne"
"18318200-3","Szlafroki"
"18318300-4","Pidżamy"
"18318400-5","Podkoszulki"
"18318500-6","Koszule nocne damskie"
"18320000-8","Biustonosze, gorsety, pasy do pończoch i podobne wyroby"
"18321000-5","Biustonosze"
"18322000-2","Gorsety"
"18323000-9","Szelki"
"18330000-1","Koszulki i koszule"
"18331000-8","Koszulki"
"18332000-5","Koszule"
"18333000-2","Koszulki polo"
"18400000-3","Odzież specjalna i dodatki"
"18410000-6","Odzież specjalna"
"18411000-3","Odzież niemowlęca"
"18412000-0","Odzież sportowa"
"18412100-1","Odzież treningowa"
"18412200-2","Koszulki sportowe"
"18412300-3","Odzież narciarska"
"18412800-8","Stroje kąpielowe"
"18420000-9","Dodatki odzieżowe"
"18421000-6","Chustki do nosa"
"18422000-3","Szale"
"18423000-0","Krawaty"
"18424000-7","Rękawice"
"18424300-0","Rękawice jednorazowe"
"18424400-1","Rękawiczki z jednym palcem"
"18424500-2","Ochraniacze na nadgarstki"
"18425000-4","Paski"
"18425100-5","Bandoliery"
"18440000-5","Kapelusze i nakrycia głowy"
"18441000-2","Kapelusze"
"18443000-6","Nakrycia głowy i dodatki"
"18443100-7","Taśmy do wewnętrznego wykańczania kapeluszy"
"18443300-9","Nakrycia głowy"
"18443310-2","Berety"
"18443320-5","Czapki"
"18443330-8","Kaptury"
"18443340-1","Czapeczki"
"18443400-0","Wiązania do nakryć głowy"
"18443500-1","Osłony oczu"
"18444000-3","Ochronne nakrycia głowy"
"18444100-4","Zabezpieczające nakrycia głowy"
"18444110-7","Hełmy"
"18444111-4","Hełmy ochronne"
"18444112-1","Kaski rowerowe"
"18444200-5","Kaski"
"18450000-8","Zapięcia (do odzieży)"
"18451000-5","Guziki"
"18451100-6","Części guzików"
"18452000-2","Zapinki"
"18453000-9","Zamki błyskawiczne"
"18500000-4","Biżuteria, zegarki i artykuły podobne"
"18510000-7","Biżuteria i podobne wyroby"
"18511000-4","Kamienie szlachetne do biżuterii"
"18511100-5","Diamenty"
"18511200-6","Rubiny"
"18511300-7","Szmaragdy"
"18511400-8","Opal"
"18511500-9","Kwarc"
"18511600-0","Turmalin"
"18512000-1","Monety i medale"
"18512100-2","Monety"
"18512200-3","Medale"
"18513000-8","Wyroby biżuteryjne"
"18513100-9","Perły"
"18513200-0","Wyroby złotnicze"
"18513300-1","Wyroby z metali szlachetnych"
"18513400-2","Wyroby z kamieni szlachetnych lub półszlachetnych"
"18513500-3","Wyroby srebrzarskie"
"18520000-0","Wyroby zegarmistrzowskie do użytku osobistego"
"18521000-7","Zegarki"
"18521100-8","Szkło do zegarków"
"18522000-4","Zegarki na rękę"
"18523000-1","Stopery"
"18530000-3","Prezenty i nagrody"
"18600000-5","Futra i wyroby z futra"
"18610000-8","Wyroby futrzane"
"18611000-5","Skóry futrzane"
"18612000-2","Ubiory futrzane"
"18613000-9","Wyroby ze sztucznego futra"
"18620000-1","Futra"
"18800000-7","Obuwie"
"18810000-0","Obuwie inne niż sportowe oraz ochronne"
"18811000-7","Obuwie nieprzemakalne"
"18812000-4","Obuwie z częściami gumowymi lub z tworzyw sztucznych"
"18812100-5","Sandały z cholewkami z gumy lub z tworzyw sztucznych"
"18812200-6","Buty gumowe"
"18812300-7","Obuwie lekkie z cholewkami z gumy lub z tworzyw sztucznych"
"18812400-8","Klapki"
"18813000-1","Obuwie z cholewkami ze skóry"
"18813100-2","Sandały"
"18813200-3","Pantofle"
"18813300-4","Obuwie lekkie"
"18814000-8","Obuwie z cholewkami z tworzyw włókienniczych"
"18815000-5","Buty"
"18815100-6","Buty za kostkę"
"18815200-7","Buty z cholewami"
"18815300-8","Buty do kolan"
"18815400-9","Gumiaki"
"18816000-2","Kalosze"
"18820000-3","Obuwie sportowe"
"18821000-0","Obuwie narciarskie"
"18821100-1","Buty do biegów narciarskich"
"18822000-7","Buty treningowe"
"18823000-4","Buty do wspinaczki"
"18824000-1","Buty do gry w piłkę nożną"
"18830000-6","Obuwie ochronne"
"18831000-3","Obuwie z metalowymi ochraniaczami na palce"
"18832000-0","Obuwie specjalne"
"18832100-1","Obuwie lotnicze"
"18840000-9","Części obuwia"
"18841000-6","Cholewki do butów"
"18842000-3","Podeszwy"
"18843000-0","Obcasy"
"18900000-8","Bagaże, wyroby rymarskie, worki i torby"
"18910000-1","Wyroby rymarskie"
"18911000-8","Siodła"
"18912000-5","Szpicruty"
"18913000-2","Bicze"
"18920000-4","Bagaże"
"18921000-1","Walizki"
"18923000-5","Portmonetki i portfele"
"18923100-6","Portmonetki"
"18923200-7","Portfele"
"18924000-2","Kufry"
"18925000-9","Uchwyty na butelki z wodą i kabury"
"18925100-0","Uchwyty na butelki z wodą"
"18925200-1","Kabury"
"18929000-7","Kosmetyczki"
"18930000-7","Worki i torby"
"18931000-4","Torby podróżne"
"18931100-5","Plecaki"
"18932000-1","Torby sportowe"
"18933000-8","Torby pocztowe lub na paczki"
"18933100-9","Poduszeczki nawilżane używane w urzędach pocztowych"
"18934000-5","Zestawy toreb"
"18935000-2","Torby na pranie"
"18936000-9","Torby włókiennicze"
"18937000-6","Torebki do pakowania towarów"
"18937100-7","Torby do pakowania towarów"
"18938000-3","Pojemniki tymczasowe"
"18939000-0","Torby podręczne"
"19000000-6","Skóra i tkaniny włókiennicze, tworzywa sztuczne i guma"
"19100000-7","Skóra wyprawiona"
"19110000-0","Skóra zamszowa"
"19120000-3","Skóra bydlęca lub ze zwierząt parzystokopytnych"
"19130000-6","Skóra owiec, kóz lub świń"
"19131000-3","Skóra owiec lub jagniąt"
"19132000-0","Skóra kóz lub koźląt"
"19133000-7","Skóra świńska"
"19140000-9","Skóra innych zwierząt, skóra wtórna i inna skóra"
"19141000-6","Skóra z innych zwierząt"
"19142000-3","Skóra wtórna"
"19143000-0","Imitacja skóry"
"19144000-7","Skóra lakierowana"
"19160000-5","Paski do zegarków"
"19170000-8","Wyroby skórzane używane w maszynach lub urządzeniach mechanicznych"
"19200000-8","Tkaniny włókiennicze i podobne"
"19210000-1","Tkaniny tkane"
"19211000-8","Syntetyczne tkaniny tkane"
"19211100-9","Tkaniny z włókien mieszanych"
"19212000-5","Tkaniny bawełniane"
"19212100-6","Tkaniny materacowe"
"19212200-7","Drelich"
"19212300-8","Płótna"
"19212310-1","Tkaniny płócienne"
"19212400-9","Popelina"
"19212500-0","Tkaniny tapicerskie"
"19212510-3","Pasy tapicerskie"
"19220000-4","Tkaniny wełniane"
"19230000-7","Tkaniny bieliźniane"
"19231000-4","Bielizna"
"19240000-0","Tkaniny specjalne"
"19241000-7","Okrywa włókienna"
"19242000-4","Tkaniny strzyżone"
"19243000-1","Tkaniny tapicerskie"
"19244000-8","Tkaniny zasłonowe"
"19245000-5","Tkaniny podszewkowe"
"19250000-3","Tkaniny dziane lub szydełkowane"
"19251000-0","Tkaniny dziane"
"19251100-1","Tkaniny z okrywą włókienną"
"19252000-7","Tkaniny szydełkowane"
"19260000-6","Tkaniny"
"19270000-9","Tkaniny inne niż tkane"
"19280000-2","Wełna zwierzęca, skóry i skórki"
"19281000-9","Wełna"
"19282000-6","Skórki zwierzęce"
"19283000-3","Skóry i pióra ptasie"
"19400000-0","Przędza i nić włókiennicza"
"19410000-3","Włókna tkane naturalne"
"19420000-6","Włókna tkane sztuczne"
"19430000-9","Przędza włókiennicza i nić z włókien naturalnych"
"19431000-6","Przędza jedwabna"
"19432000-3","Włókno przędne wełniane"
"19433000-0","Przędza bawełniana"
"19434000-7","Przędza lniana"
"19435000-4","Nici do szycia i przędza z włókien naturalnych"
"19435100-5","Nici do szycia"
"19435200-6","Przędza dziewiarska"
"19436000-1","Przędza z włókien roślinnych"
"19440000-2","Nić lub przędza syntetyczna"
"19441000-9","Przędza syntetyczna"
"19442000-6","Nić syntetyczna"
"19442100-7","Syntetyczna nić do szycia"
"19442200-8","Syntetyczna przędza dziewiarska"
"19500000-1","Guma i tworzywa sztuczne"
"19510000-4","Produkty z gumy"
"19511000-1","Dętki, bieżniki i ochraniacze dętek"
"19511100-2","Ochraniacze opon"
